name,console,genre,region,publisher,views,download,released,rate,site,link
Dragon Ball Z – Tenkaichi Tag Team,PSP,fighting,EU,Bandai Namco,"19,760","12,501","September 30th, 2010",3.5/5 (21 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/dragon-ball-z-tenkaichi-tag-team.html
Fight Night Round 3,PSP,sport,Asia,EA Sports,"10,794","10,975"," February 20, 2006",4.3/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/fight-night-round-3.html
Ben 10 – Protector of Earth,PSP,"action,beat-em-up",EU,D3 Publisher,"10,684","10,906","October 30, 2007",3.8/5 (11 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/ben-10-protector-of-earth.html
Gran Turismo,PSP,racing,Asia,Sony Computer Entertainment,"10,857","10,759","October 1, 2009",3.7/5 (15 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/gran-turismo.html
Tekken – Dark Resurrection,PSP,fighting,Asia,Namco Bandai Games,"8,077","10,702","July 6, 2006",4.1/5 (8 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/tekken-dark-resurrection.html
Call of Duty – Roads to Victory,PSP,other,DE,Activision,"10,653","10,547","March 13, 2007",4/5 (16 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/call-of-duty-roads-to-victory.html
Monster Hunter Freedom Unite,PSP,"action,role-playing",EU,Capcom,"9,955","9,716","March 27, 2008",3.9/5 (11 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/monster-hunter-freedom-unite.html
Need for Speed – Most Wanted 5-1-0,PSP,racing,Asia,Electronic Arts,"7,686","9,697","November 15, 2005",4.5/5 (13 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/need-for-speed-most-wanted-5-1-0.html
Ratchet &amp; Clank – Size Matters,PSP,platformer, EU,Sony Computer Entertainment,"6,135","9,440","February 13, 2007",3.9/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/ratchet-clank-size-matters.html
Crash – Mind Over Mutant,PSP,platformer,EU,Activision/ Vivendi Games,"10,634","9,036"," October 21, 2008",4.1/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/crash-mind-over-mutant.html
Naruto Shippuden – Ultimate Ninja Impact,PSP,role-playing,US,BANDAI NAMCO Entertainment,"10,665","9,022","October 23, 2003",4.1/5 (24 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/naruto-shippuden-ultimate-ninja-impact.html
Burnout Dominator,PSP,racing,EU,Electronic Arts,"6,153","8,536", 6 March 2007,4.9/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/burnout-dominator.html
Marvel – Ultimate Alliance,PSP,"action,role-playing",EU,Activision,"6,300","8,443","October 24, 2006",4.2/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/marvel-ultimate-alliance-6.html
Dragonball Z – Shin Budokai 2,PSP,fighting,EU,Atari,"10,187","8,310"," March 20, 2007",3.7/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/dragonball-z-shin-budokai-2.html
Ghost Rider,PSP,role-playing,EU,2K Games,"8,081","8,153","February 13, 2007",4.1/5 (9 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/ghost-rider.html
Silent Hill Origins,PSP,other,Asia,Konami Digital Entertainment,"7,606","8,141", 6 November 2007,3.8/5 (30 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/silent-hill-origins.html
Little Big Planet,PSP,platformer,Asia,Sony Computer Entertainment Europe,"7,378","8,004","November 17, 2009",3.8/5 (13 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/little-big-planet.html
Grand Theft Auto – Chinatown Wars,PSP,"action,adventure",EU,Rockstar Games,"9,881","7,874",20 October 2009,3.9/5 (31 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/grand-theft-auto-chinatown-wars.html
Need for Speed Carbon – Own the City,PSP,racing,Asia,Electronic Arts,"5,003","7,608","October 31, 2006 ",3.7/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/need-for-speed-carbon-own-the-city.html
Pro Evolution Soccer 2012,PSP,sport,EU,Konami,"9,758","7,602","September 27, 2011",4.3/5 (10 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/pro-evolution-soccer-2012.html
Daxter,PSP,platformer,EU,Sony Computer Entertainment,"7,068","7,597","March 14, 2006",3.9/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/daxter.html
Metal Slug Anthology,PSP,arcade,EU,SNK Playmore,"8,569","7,414"," October 1, 2009",3.8/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/metal-slug-anthology.html
Prince of Persia – The Forgotten Sands,PSP,"action,adventure",EU,Ubisoft,"6,474","7,406"," May 18, 2010",3.9/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/prince-of-persia-the-forgotten-sands.html
Dragon Ball Z – Shin Budokai,PSP,fighting,EU,Atari,"7,433","7,331","March 7, 2006",4/5 (8 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/dragon-ball-z-shin-budokai.html
Kingdom Hearts – Birth by Sleep,PSP,"action,role-playing",JP,Square Enix,"4,850","7,159"," January 20, 2011",3.8/5 (10 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/kingdom-hearts-birth-by-sleep-final-mix.html
Ben 10 – Ultimate Alien – Cosmic Destruction,PSP,"action,adventure",EU,D3 Publisher,"7,630","7,146","October 5, 2010",4.2/5 (22 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/ben-10-ultimate-alien-cosmic-destruction.html
Toy Story 3,PSP,platformer,Asia,Disney Interactive Studios,"6,317","7,143","June 15, 2010",4.5/5 (11 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/toy-story-3.html
Loco Roco,PSP,"platformer,puzzle",WW,Sony Computer Entertainment,"4,155","7,057","June 23, 2006",4.5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/loco-roco.html
Crash of the Titans,PSP,"beat-em-up,platformer",EU,Vivendi Games,"5,855","6,901","October 16, 2007",4.6/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/crash-of-the-titans.html
Crash Tag Team Racing,PSP,other,DE,Vivendi Universal Games,"5,522","6,800","November 10, 2005",4.5/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/crash-tag-team-racing.html
Prince of Persia – Rival Swords,PSP,"action,platformer",EU,Ubisoft,"7,910","6,887","April 3, 2007",3.7/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/prince-of-persia-rival-swords.html
WWE SmackDown! vs. RAW 2006,PSP,sport,EU,WW: THQ/ JP: Yuke's,"5,044","6,555",13 December 2005,4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/wwe-smackdown-vs-raw-2006-2.html
2010 FIFA World Cup South Africa,PSP,sport,EU,EA Sports,"5,951","6,503",27 April 2010,3.7/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/2010-fifa-world-cup-south-africa.html
Spider-Man 2,PSP,"action,adventure",EU,Activision,"5,173","6,338","March 23, 2005",3.4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/spider-man-2-2.html
Def Jam – Fight for NY – The Takeover,PSP,fighting,EU,Electronic Arts,"6,404","6,299","August 29, 2006",4/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/def-jam-fight-for-ny-the-takeover.html
Star Wars – Battlefront II,PSP,action,EU,LucasArts,"5,134","6,260","October 31, 2005",3.9/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/star-wars-battlefront-ii.html
Star Wars The Clone Wars – Republic Heroes,PSP,"action,adventure",EU,LucasArts,"3,954","6,142",None,3.7/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/star-wars-the-clone-wars-republic-heroes.html
FIFA Street 2,PSP,sport,EU,EA Sports BIG,"5,615","6,141","February 28, 2006",4.1/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/fifa-street-2.html
The Warriors,PSP,"action,beat-em-up",EU,Rockstar Games,"5,213","6,040","February 12, 2007",4.3/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/the-warriors.html
Shin Megami Tensei – Persona 3 Portable,PSP,"role-playing,simulator",EU,Ghostlight,"7,178","5,963","July 13, 2006",4.3/5 (23 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/shin-megami-tensei-persona-3-portable.html
Medal of Honor – Heroes 2,PSP,action,EU,Electronic Arts,"4,172","5,924"," November 13, 2007",3.5/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/medal-of-honor-heroes-2.html
LEGO Batman – The Video Game,PSP,"action,adventure",EU,Warner Bros. Interactive Entertainment,"5,114","5,875","September 23, 2008", 4.5/5 (16 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/lego-batman-the-video-game.html
Metal Slug XX,PSP,action,Asia,SNK Playmore,"5,209","5,791","July 17, 2008",4/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/metal-slug-xx.html
Tomb Raider – Anniversary,PSP,"action,adventure",EU,Eidos Interactive,"10,183","5,740",1 June 2007,4.1/5 (11 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/tomb-raider-anniversary.html
Burnout Legends,PSP,racing,EU,Electronic Arts,"5,206","5,688","Sep 13, 2005",4/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/burnout-legends.html
Street Fighter Alpha 3 MAX,PSP,fighting,EU,Capcom,"5,492","5,665",None,4.5/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/street-fighter-alpha-3-max.html
Harry Potter and the Order of the Phoenix,PSP,"action,adventure",EU,Electronic Arts,"4,676","5,442", 25 June 2007,3.3/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/harry-potter-and-the-order-of-the-phoenix.html
Bomberman Land,PSP,other,EU,JP: Hudson Soft/ NA: Konami/ EU: Rising Star Games,"4,121","5,439",21 March 2007,4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/bomberman-land.html
NBA 2K12,PSP,sport,EU,2K Sports,"4,920","5,437","October 4, 2011",3.8/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/nba-2k12.html
Cars,PSP,"adventure,racing",WW,THQ,"3,884","5,390","June 6, 2006",4.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/cars-3.html
UFC 2010 Undisputed,PSP,sport,EU,THQ,"4,745","5,370",7 September 2010,4.5/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/ufc-2010-undisputed.html
Warrios Orochi 2,PSP,role-playing,EU,Koei Tecmo Games,"4,272","5,334",None,3.9/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/warrios-orochi-2.html
Need for Speed – Undercover,PSP,racing,Asia,Electronic Arts,"4,524","5,250","November 18, 2008",4.5/5 (9 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/need-for-speed-undercover.html
The Sims 2,PSP,simulator,EU,EA Games,"5,051","5,199","December 7, 2005",3.8/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/the-sims-2-2.html
Soul Calibur – Broken Destiny,PSP,fighting,EU,Namco Bandai,"4,819","5,142","August 27, 2009",4.1/5 (8 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/soul-calibur-broken-destiny-1.html
Tony Hawk’s Underground 2 – Remix,PSP,"adventure,sport",WW,Activision,"3,784","5,111","March 24, 2005",4.3/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/tony-hawks-underground-2-remix.html
Naruto – Ultimate Ninja Heroes 2 – The Phantom Fortress,PSP,"fighting,role-playing",EU,BANDAI NAMCO Entertainment,"4,124","5,076",None,4/5 (10 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/naruto-ultimate-ninja-heroes-2-the-phantom-fortress.html
Dissidia 012 – Duodecim Final Fantasy,PSP,fighting,Asia,Square Enix,"5,019","5,054","March 3, 2011",3.9/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/dissidia-012-duodecim-final-fantasy.html
Patapon,PSP,other,Asia,Sony Computer Entertainment,"3,812","4,989","December 20, 2007",4/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/patapon.html
Manhunt 2,PSP,role-playing,EU,Rockstar Games,"5,555","4,942",29 October 2007,3.7/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/manhunt-2.html
Midnight Club – L.A. Remix,PSP,racing,EU,Rockstar Games,"4,475","4,903","October 20, 2008",4.2/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/midnight-club-l-a-remix.html
Tomb Raider – Legend,PSP,"action,adventure",EU,Eidos Interactive,"4,354","4,867",7 April 2006,3.2/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/tomb-raider-legend.html
Silent Hill – Shattered Memories,PSP,other,EU,Konami Digital Entertainment,"5,341","4,841",19 January 2010,4.4/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/silent-hill-shattered-memories.html
Naruto – Ultimate Ninja Heroes,PSP,"fighting,role-playing",EU,BANDAI NAMCO Entertainment,"4,328","4,838","August 28, 2007",4.2/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/naruto-ultimate-ninja-heroes.html
Final Fantasy IV – Complete Collection,PSP,role-playing,EU,Square Enix,"5,640","4,769","March 24, 2011",3.6/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/final-fantasy-iv-complete-collection.html
Yu-Gi-Oh! GX Tag Force,PSP,card,EU,Konami,"5,293","4,672","September 14, 2006",3.4/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/yu-gi-oh-gx-tag-force.html
Resistance Retribution,PSP,other,Asia,Sony Computer Entertainment,"4,552","4,611","March 20, 2009",4.1/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/resistance-retribution.html
FIFA 11,PSP,sport,WW,EA Sports,"3,516","4,568",28 September 2010,4.9/5 (19 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/fifa-11.html
The Simpsons Game,PSP,"action,platformer",EU,Electronic Arts,"4,963","4,513"," November 5, 2007",3.6/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/the-simpsons-game.html
Loco Roco 2,PSP,"platformer,puzzle",Asia,Sony Computer Entertainment,"3,808","4,482"," November 21, 2008",3.8/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/loco-roco-2.html
Family Guy,PSP,"action,adventure",EU,2K Games,"2,889","4,442","October 17, 2006",4.3/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/family-guy.html
Prince of Persia – Revelations,PSP,"action,arcade",EU,Ubisoft,"4,655","4,423","December 6, 2005",3.5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/prince-of-persia-revelations.html
Medal of Honor – Heroes,PSP,other,DE,EA Games,"3,797","4,399"," October 20, 2006",4.4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/medal-of-honor-heroes.html
Monster Hunter Freedom 2,PSP,role-playing,Asia,Capcom,"6,043","4,356"," February 22, 2007",3.4/5 (17 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/monster-hunter-freedom-2.html
The 3rd Birthday,PSP,role-playing,WW,Square Enix,"4,085","4,336","December 22, 2010",4.1/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/the-3rd-birthday.html
Ben 10 – Alien Force Vilgax Attacks,PSP,action,EU,D3 Publisher,"4,834","4,330","October 27, 2009",3.6/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/ben-10-alien-force-vilgax-attacks.html
Castlevania – The Dracula X Chronicles,PSP,"action,adventure",EU,Konami,"5,092","4,324","October 23, 2007",3.7/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/castlevania-the-dracula-x-chronicles.html
Kingdom Hearts – Birth by Sleep,PSP,"action,role-playing",EU,Square Enix Ubisoft (AUS),"3,495","4,316","January 9, 2010",3.6/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/kingdom-hearts-birth-by-sleep.html
Marvel – Ultimate Alliance 2,PSP,"action,role-playing",EU,Activision,"3,779","4,302"," September 22, 2009",4.3/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/marvel-ultimate-alliance-2.html
Need for Speed – Underground Rivals,PSP,racing,EU,Electronic Arts,"3,983","4,289","February 24, 2005",4.8/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/need-for-speed-underground-rivals.html
Sonic Rivals 2,PSP,"action,racing",EU,SEGA,"3,859","4,209","November 13, 2007",3.8/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/sonic-rivals-2.html
WWE Smackdown vs. Raw 2010,PSP,sport,EU,THQ,"4,391","4,204",20 October 2009,3.9/5 (11 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/wwe-smackdown-vs-raw-2010.html
FIFA 09,PSP,sport,WW,EA Sports,"2,094","4,173",2 October 2008,3.5/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/fifa-09.html
The Godfather – Mob Wars,PSP,"action,adventure",Asia,Electronic Arts,"5,840","4,122",None,3.4/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/the-godfather-mob-wars.html
Shrek the Third,PSP,"action,adventure",EU,Activision,"2,243","4,121","June 5, 2007",3.6/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/shrek-the-third.html
Final Fantasy,PSP,role-playing,EU,Ltd.,"4,333","4,104","December 18, 1987",3/5 (11 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/final-fantasy.html
Naruto Shippuden – Legends – Akatsuki Rising,PSP,adventure,EU,Namco Bandai Games,"4,516","4,099",None,4.7/5 (11 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/naruto-shippuden-legends-akatsuki-rising.html
Tom Clancy’s Splinter Cell – Essentials,PSP,"action,adventure",EU,Ubisoft,"3,716","4,067","March 21, 2006",4.1/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/tom-clancys-splinter-cell-essentials.html
Syphon Filter – Logan’s Shadow,PSP,other,EU,Sony Computer Entertainment,"3,749","4,023"," October 2, 2007",4.1/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/syphon-filter-logans-shadow.html
Killzone – Liberation,PSP,other,EU,Sony Computer Entertainment,"3,735","4,014","October 31, 2006",3.9/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/killzone-liberation.html
Pac-Man World 3,PSP,platformer,EU,Namco/ Electronic Arts,"3,524","3,999","November 15, 2005",4.8/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/pac-man-world-3.html
LEGO Star Wars II – The Original Trilogy,PSP,"action,adventure",EU,LucasArts/ TT Games,"3,588","3,925","September 12, 2006",3.7/5 (16 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/lego-star-wars-ii-the-original-trilogy.html
MX vs. ATV – On the Edge,PSP,racing,EU,THQ,"2,682","3,894","February 27, 2006",4/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/mx-vs-atv-on-the-edge.html
Need for Speed – Shift,PSP,racing,Asia,Electronic Arts,"3,237","3,841","September 15, 2009",4.6/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/need-for-speed-shift.html
Spider-Man – Friend or Foe,PSP,action,EU,Activision,"3,476","3,794","October 2, 2007 ",4.3/5 (8 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/spider-man-friend-or-foe.html
Gods Eater Burst,PSP,"action,role-playing",EU,BANDAI NAMCO Entertainment,"4,937","3,793"," October 28, 2010",3.8/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/gods-eater-burst.html
Valkyrie Profile – Lenneth,PSP,role-playing,EU,Square Enix,"3,286","3,755"," March 2, 2006",3.7/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/valkyrie-profile-lenneth.html
Justice League Heroes,PSP,role-playing,EU,Warner Bros. Games,"3,547","3,709","November 22, 2006",4/5 (8 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/justice-league-heroes.html
X-Men Origins – Wolverine,PSP,"action,adventure",EU,Activision,"3,830","3,707",None,4.6/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/x-men-origins-wolverine.html
Spider-Man – Web of Shadows,PSP,"action,adventure",EU,Activision,"4,093","3,705","October 21, 2008",4.2/5 (2 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/spider-man-web-of-shadows.html
The King of Fighters Collection – The Orochi Saga,PSP,fighting,Asia,SNK Playmore,"4,129","3,693",None,2.9/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/the-king-of-fighters-collection-the-orochi-saga.html
Naruto Shippuden – Kizuna Drive,PSP,role-playing,EU,Namco Bandai,"4,111","3,691","July 15, 2010",4.7/5 (7 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/naruto-shippuden-kizuna-drive.html
SOCOM – U.S. Navy SEALs Fireteam Bravo 3,PSP,action,Asia,Sony Computer Entertainment America,"3,614","3,688",None,4.3/5 (3 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/socom-u-s-navy-seals-fireteam-bravo-3.html
Yu-Gi-Oh! GX Tag Force 3,PSP,other,EU,Konami,"3,491","3,648","November 27, 2008",3/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/yu-gi-oh-gx-tag-force-3.html
ATV Offroad Fury Pro,PSP,racing,EU,Sony Computer Entertainment,"2,912","3,645","October 26, 2006",3.8/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/atv-offroad-fury-pro.html
LEGO Star Wars III – The Clone Wars,PSP,"action,adventure",EU,LucasArts,"3,088","3,597",22 March 2011,3.4/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/lego-star-wars-iii-the-clone-wars.html
Transformers – The Game,PSP,other,EU,Activision,"2,795","3,527"," June 19, 2007 ",4.8/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/transformers-the-game.html
Dead or Alive Paradise,PSP,sport,JP,Tecmo Koei,"3,938","3,508","March 30, 2010",2.7/5 (6 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/dead-or-alive-paradise.html
WWE SmackDown! vs. RAW 2007,PSP,sport,Asia,THQ,"4,344","3,500",6 December 2006,3.8/5 (5 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/wwe-smackdown-vs-raw-2007.html
Jak and Daxter – The Lost Frontier,PSP,platformer, EU,Sony Computer Entertainment,"3,582","3,457","November 3, 2009",3.3/5 (4 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/jak-and-daxter-the-lost-frontier.html
Ben10 – Alien Force,PSP,action,EU,D3 Publisher,"3,616","3,426","October 27, 2009",4.2/5 (12 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/ben10-alien-force.html
Naruto Shippuden – Narutimate Accel 3,PSP,fighting,JP,Bandai Namco Games,"3,409","3,423","Dec 10, 2009",4.1/5 (12 votes),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/naruto-shippuden-narutimate-accel-3.html
FIFA 10,PSP,sport,WW,EA Sports,"2,751","3,421",1 October 2009,3.7/5 (1 vote),ROMSFUN.com,https://romsfun.com/roms/playstation-portable/fifa-10.html
