name,console,region,rating,size,link,site
"Tom Clancy's Ghost Recon - Jungle Storm (USA, Europe) (En,Fr,De,Es,It) (v1.0.43)",Nokia N Gage,US English,5.00 (1 votes),12.5 MB,https://www.romsgames.net/nokia-n-gage-rom-tom-clancys-ghost-recon---jungle-storm-usa-europe-en-fr-de-es-it-v1043/,https://www.romsgames.net/
"Rayman 3 (USA, Europe) (En,Fr,De,Es,It) (v2.3)",Nokia N Gage,US English,5.00 (3 votes),3.90 MB,https://www.romsgames.net/nokia-n-gage-rom-rayman-3-usa-europe-en-fr-de-es-it-v23/,https://www.romsgames.net/
"Bomberman (USA, Europe) (En,Fr,De,Es,It) (v1.0.2)",Nokia N Gage,US English,3.00 (3 votes),9.29 MB,https://www.romsgames.net/nokia-n-gage-rom-bomberman-usa-europe-en-fr-de-es-it-v102/,https://www.romsgames.net/
"Sega Rally Championship (USA, Europe) (En,Fr,De,Es,It) (v1.4)",Nokia N Gage,US English,5.00 (1 votes),4.73 MB,https://www.romsgames.net/nokia-n-gage-rom-sega-rally-championship-usa-europe-en-fr-de-es-it-v14/,https://www.romsgames.net/
"Snakes (USA, Europe) (En,Fr,De,Es,It) (v0.2.1.9)",Nokia N Gage,US English,4.00 (1 votes),792 kB,https://www.romsgames.net/nokia-n-gage-rom-snakes-usa-europe-en-fr-de-es-it-v0219/,https://www.romsgames.net/
"Pathway To Glory - Ikusa Islands (USA, Europe) (En,Fr,De,Es,It) (Full Trial) (v1.05)",Nokia N Gage,US English,2.50 (2 votes),50.3 MB,https://www.romsgames.net/nokia-n-gage-rom-pathway-to-glory---ikusa-islands-usa-europe-en-fr-de-es-it-full-trial-v105/,https://www.romsgames.net/
"Tony Hawk's Pro Skater (USA, Europe) (En,Fr,De,Es,It) (Review Kit 4208) (v2.9)",Nokia N Gage,US English,5.00 (1 votes),15.1 MB,https://www.romsgames.net/nokia-n-gage-rom-tony-hawks-pro-skater-usa-europe-en-fr-de-es-it-review-kit-4208-v29/,https://www.romsgames.net/
"FIFA Football 2005 (USA, Europe) (En,Fr,De,Es,It) (04.10.2004)",Nokia N Gage,US English,2.50 (2 votes),8.09 MB,https://www.romsgames.net/nokia-n-gage-rom-fifa-football-2005-usa-europe-en-fr-de-es-it-04102004/,https://www.romsgames.net/
"MotoGP (USA, Europe) (En,Fr,De,Es,It) (v1.0.26)",Nokia N Gage,US English,4.67 (3 votes),6.69 MB,https://www.romsgames.net/nokia-n-gage-rom-motogp-usa-europe-en-fr-de-es-it-v1026/,https://www.romsgames.net/
"Pandemonium! (USA, Europe) (En,Fr,De,Es,It) (v1.0)",Nokia N Gage,US English,4.50 (4 votes),7.70 MB,https://www.romsgames.net/nokia-n-gage-rom-pandemonium-usa-europe-en-fr-de-es-it-v10/,https://www.romsgames.net/
"Ashen (USA, Europe) (En,Fr,De,Es,It) (Full Trial) (v1.06)",Nokia N Gage,US English,5.00 (4 votes),13.5 MB,https://www.romsgames.net/nokia-n-gage-rom-ashen-usa-europe-en-fr-de-es-it-full-trial-v106/,https://www.romsgames.net/
"Tom Clancy's Splinter Cell - Team Stealth Action (USA, Europe) (En,Fr,De,Es,It) (v1.2.8)",Nokia N Gage,US English,4.50 (2 votes),5.96 MB,https://www.romsgames.net/nokia-n-gage-rom-tom-clancys-splinter-cell---team-stealth-action-usa-europe-en-fr-de-es-it-v128/,https://www.romsgames.net/
"Pocket Kingdom - Own The World (USA, Europe) (En,Fr,De,Es,It) (08.11.2004)",Nokia N Gage,US English,4.50 (2 votes),8.66 MB,https://www.romsgames.net/nokia-n-gage-rom-pocket-kingdom---own-the-world-usa-europe-en-fr-de-es-it-08112004/,https://www.romsgames.net/
"X-Men Legends II - Rise Of Apocalypse (USA, Europe) (En,Fr,De,Es,It) (Review Kit 4) (v0.76)",Nokia N Gage,US English,2.00 (1 votes),26.5 MB,https://www.romsgames.net/nokia-n-gage-rom-x-men-legends-ii---rise-of-apocalypse-usa-europe-en-fr-de-es-it-review-kit-4-v076/,https://www.romsgames.net/
"WWE Aftershock (USA, Europe) (En,Fr,De,Es,It) (31.03.2005)",Nokia N Gage,US English,5.00 (1 votes),10.5 MB,https://www.romsgames.net/nokia-n-gage-rom-wwe-aftershock-usa-europe-en-fr-de-es-it-31032005/,https://www.romsgames.net/
"Red Faction (USA, Europe) (En,Fr,De,Es,It) (v1.19)",Nokia N Gage,US English,5.00 (1 votes),7.36 MB,https://www.romsgames.net/nokia-n-gage-rom-red-faction-usa-europe-en-fr-de-es-it-v119/,https://www.romsgames.net/
"Colin McRae Rally 2005 (USA, Europe) (En,Fr,De,Es,It) (Demo) (v1.01)",Nokia N Gage,US English,4.50 (2 votes),4.88 MB,https://www.romsgames.net/nokia-n-gage-rom-colin-mcrae-rally-2005-usa-europe-en-fr-de-es-it-demo-v101/,https://www.romsgames.net/
"Warhammer 40,000 - Glory In Death (USA, Europe) (En,Fr,De,Es,It) (v0.6.9)",Nokia N Gage,US English,5.00 (1 votes),25.3 MB,https://www.romsgames.net/nokia-n-gage-rom-warhammer-40-000---glory-in-death-usa-europe-en-fr-de-es-it-v069/,https://www.romsgames.net/
"Super Monkey Ball (USA, Europe) (En,Fr,De,Es,It) (v1.014)",Nokia N Gage,US English,2.00 (1 votes),8.21 MB,https://www.romsgames.net/nokia-n-gage-rom-super-monkey-ball-usa-europe-en-fr-de-es-it-v1014/,https://www.romsgames.net/
"Requiem Of Hell (USA, Europe) (En,Fr,De,Es,It) (Review Kit Alpha 120) (v2.06)",Nokia N Gage,US English,3.00 (2 votes),13.2 MB,https://www.romsgames.net/nokia-n-gage-rom-requiem-of-hell-usa-europe-en-fr-de-es-it-review-kit-alpha-120-v206/,https://www.romsgames.net/
"SSX - Out Of Bounds (USA, Europe) (En,Fr,De,Es,It) (11.12.2004)",Nokia N Gage,US English,3.00 (1 votes),22.4 MB,https://www.romsgames.net/nokia-n-gage-rom-ssx---out-of-bounds-usa-europe-en-fr-de-es-it-11122004/,https://www.romsgames.net/
"Tony Hawk's Pro Skater (USA, Europe) (En,Fr,De,Es,It) (v2.8)",Nokia N Gage,US English,5.00 (1 votes),15.1 MB,https://www.romsgames.net/nokia-n-gage-rom-tony-hawks-pro-skater-usa-europe-en-fr-de-es-it-v28/,https://www.romsgames.net/
"Civilization (USA, Europe) (v1.1.4)",Nokia N Gage,US English,4.00 (1 votes),7.06 MB,https://www.romsgames.net/nokia-n-gage-rom-civilization-usa-europe-v114/,https://www.romsgames.net/
"Rifts - Promise Of Power (USA, Europe) (En,Fr,De,Es,It) (Full Trial) (v5.21)",Nokia N Gage,US English,2.00 (1 votes),25.0 MB,https://www.romsgames.net/nokia-n-gage-rom-rifts---promise-of-power-usa-europe-en-fr-de-es-it-full-trial-v521/,https://www.romsgames.net/
"Worms World Party (USA, Europe) (Demo) (v0.9.1214)",Nokia N Gage,US English,5.00 (1 votes),3.84 MB,https://www.romsgames.net/nokia-n-gage-rom-worms-world-party-usa-europe-demo-v091214/,https://www.romsgames.net/
"Virtua Cop (USA, Europe) (En,Fr,De,Es,It) (v1.0.5.27)",Nokia N Gage,US English,5.00 (1 votes),1.92 MB,https://www.romsgames.net/nokia-n-gage-rom-virtua-cop-usa-europe-en-fr-de-es-it-v10527/,https://www.romsgames.net/
"Operation Shadow (USA, Europe) (En,Fr,De,Es,It) (v1.19)",Nokia N Gage,US English,5.00 (1 votes),9.96 MB,https://www.romsgames.net/nokia-n-gage-rom-operation-shadow-usa-europe-en-fr-de-es-it-v119/,https://www.romsgames.net/
"Virtua Tennis (USA, Europe) (En,Fr,De,Es,It) (v1.4.10.23)",Nokia N Gage,US English,5.00 (1 votes),5.62 MB,https://www.romsgames.net/nokia-n-gage-rom-virtua-tennis-usa-europe-en-fr-de-es-it-v141023/,https://www.romsgames.net/
"FIFA Football 2004 (USA, Europe) (En,Fr,De,Es,It) (v1.1)",Nokia N Gage,US English,5.00 (0 votes),2.55 MB,https://www.romsgames.net/nokia-n-gage-rom-fifa-football-2004-usa-europe-en-fr-de-es-it-v11/,https://www.romsgames.net/
"Tom Clancy's Splinter Cell - Chaos Theory (USA, Europe) (En,Fr,De,Es,It) (Review Kit 2) (v1.0.214)",Nokia N Gage,US English,3.00 (1 votes),23.7 MB,https://www.romsgames.net/nokia-n-gage-rom-tom-clancys-splinter-cell---chaos-theory-usa-europe-en-fr-de-es-it-review-kit-2-v10214/,https://www.romsgames.net/
"Mile High Pinball (USA, Europe) (En,Fr,De,Es,It) (Full Trial) (v3.9b)",Nokia N Gage,US English,5.00 (1 votes),14.4 MB,https://www.romsgames.net/nokia-n-gage-rom-mile-high-pinball-usa-europe-en-fr-de-es-it-full-trial-v39b/,https://www.romsgames.net/
"Puzzle Bobble VS (USA, Europe) (En,Fr,De,Es,It) (v1.0.29)",Nokia N Gage,US English,5.00 (1 votes),1.94 MB,https://www.romsgames.net/nokia-n-gage-rom-puzzle-bobble-vs-usa-europe-en-fr-de-es-it-v1029/,https://www.romsgames.net/
"X-Men Legends (USA, Europe) (En,Fr,De,Es,It) (Review Kit 9) (v0.29)",Nokia N Gage,US English,5.00 (1 votes),29.5 MB,https://www.romsgames.net/nokia-n-gage-rom-x-men-legends-usa-europe-en-fr-de-es-it-review-kit-9-v029/,https://www.romsgames.net/
"Roots, The - Gates Of Chaos (USA, Europe) (En,Fr,De,Es,It) (v1.05)",Nokia N Gage,US English,1.00 (1 votes),28.1 MB,https://www.romsgames.net/nokia-n-gage-rom-roots-the---gates-of-chaos-usa-europe-en-fr-de-es-it-v105/,https://www.romsgames.net/
"Xanadu Next (USA, Europe) (En,Fr,De,Es,It) (Review Kit 6) (v1.0.35)",Nokia N Gage,US English,5.00 (1 votes),10.4 MB,https://www.romsgames.net/nokia-n-gage-rom-xanadu-next-usa-europe-en-fr-de-es-it-review-kit-6-v1035/,https://www.romsgames.net/
"Atari Masterpieces Vol. 1 (USA, Europe) (En,Fr,De,Es,It) (Review Kit 22) (v0.41)",Nokia N Gage,US English,5.00 (1 votes),20.2 MB,https://www.romsgames.net/nokia-n-gage-rom-atari-masterpieces-vol-1-usa-europe-en-fr-de-es-it-review-kit-22-v041/,https://www.romsgames.net/
"Glimmerati (USA, Europe) (En,Fr,De,Es,It) (Full Trial) (v0.51)",Nokia N Gage,US English,5.00 (1 votes),49.2 MB,https://www.romsgames.net/nokia-n-gage-rom-glimmerati-usa-europe-en-fr-de-es-it-full-trial-v051/,https://www.romsgames.net/
"High Seize (USA, Europe) (En,Fr,De,Es,It) (Full Trial) (v1.0.2)",Nokia N Gage,US English,5.00 (1 votes),24.5 MB,https://www.romsgames.net/nokia-n-gage-rom-high-seize-usa-europe-en-fr-de-es-it-full-trial-v102/,https://www.romsgames.net/
"X-Men Legends (USA, Europe) (En,Fr,De,Es,It) (v0.29)",Nokia N Gage,US English,5.00 (1 votes),29.5 MB,https://www.romsgames.net/nokia-n-gage-rom-x-men-legends-usa-europe-en-fr-de-es-it-v029/,https://www.romsgames.net/
"Tiger Woods PGA Tour 2004 (USA, Europe) (En,Fr,De,Es,It) (v1.0.4)",Nokia N Gage,US English,5.00 (1 votes),16.9 MB,https://www.romsgames.net/nokia-n-gage-rom-tiger-woods-pga-tour-2004-usa-europe-en-fr-de-es-it-v104/,https://www.romsgames.net/
"Puyo Pop (USA, Europe) (Promo)",Nokia N Gage,US English,5.00 (1 votes),273 kB,https://www.romsgames.net/nokia-n-gage-rom-puyo-pop-usa-europe-promo/,https://www.romsgames.net/
"Warhammer 40,000 - Glory In Death (USA, Europe) (En,Fr,De,Es,It) (Review Kit 200) (v0.6.9)",Nokia N Gage,US English,5.00 (1 votes),25.3 MB,https://www.romsgames.net/nokia-n-gage-rom-warhammer-40-000---glory-in-death-usa-europe-en-fr-de-es-it-review-kit-200-v069/,https://www.romsgames.net/
"Tom Clancy's Splinter Cell - Chaos Theory (USA, Europe) (En,Fr,De,Es,It) (Demo) (v1.0.247)",Nokia N Gage,US English,5.00 (1 votes),6.77 MB,https://www.romsgames.net/nokia-n-gage-rom-tom-clancys-splinter-cell---chaos-theory-usa-europe-en-fr-de-es-it-demo-v10247/,https://www.romsgames.net/
"Marcel Desailly Pro Soccer (USA, Europe) (En,Fr,De,Es,It) (v1.1.9)",Nokia N Gage,US English,5.00 (1 votes),7.10 MB,https://www.romsgames.net/nokia-n-gage-rom-marcel-desailly-pro-soccer-usa-europe-en-fr-de-es-it-v119/,https://www.romsgames.net/
"MLB Slam! (USA, Europe) (En,Fr,De,Es,It) (v1.0.10)",Nokia N Gage,US English,5.00 (1 votes),1.89 MB,https://www.romsgames.net/nokia-n-gage-rom-mlb-slam-usa-europe-en-fr-de-es-it-v1010/,https://www.romsgames.net/
"System Rush (USA, Europe) (Demo) (v6.28)",Nokia N Gage,US English,5.00 (1 votes),1.08 MB,https://www.romsgames.net/nokia-n-gage-rom-system-rush-usa-europe-demo-v628/,https://www.romsgames.net/
"Catan (USA, Europe) (Demo) (v1.0.34)",Nokia N Gage,US English,5.00 (0 votes),6.36 MB,https://www.romsgames.net/nokia-n-gage-rom-catan-usa-europe-demo-v1034/,https://www.romsgames.net/
"Rifts - Promise Of Power (USA, Europe) (En,Fr,De,Es,It) (Demo) (v5.28)",Nokia N Gage,US English,5.00 (1 votes),20.7 MB,https://www.romsgames.net/nokia-n-gage-rom-rifts---promise-of-power-usa-europe-en-fr-de-es-it-demo-v528/,https://www.romsgames.net/
NCAA Football 2004 (v0.16),Nokia N Gage,US English,5.00 (1 votes),2.78 MB,https://www.romsgames.net/nokia-n-gage-rom-ncaa-football-2004-v016/,https://www.romsgames.net/
"X-Men Legends (USA, Europe) (En,Fr,De,Es,It) (Demo) (v0.29b)",Nokia N Gage,US English,5.00 (1 votes),6.68 MB,https://www.romsgames.net/nokia-n-gage-rom-x-men-legends-usa-europe-en-fr-de-es-it-demo-v029b/,https://www.romsgames.net/
"Mile High Pinball (USA, Europe) (En,Fr,De,Es,It) (Demo) (v0.57)",Nokia N Gage,US English,5.00 (1 votes),1.16 MB,https://www.romsgames.net/nokia-n-gage-rom-mile-high-pinball-usa-europe-en-fr-de-es-it-demo-v057/,https://www.romsgames.net/
"Payload (USA, Europe) (Demo) (21.04.2006)",Nokia N Gage,US English,5.00 (1 votes),3.20 MB,https://www.romsgames.net/nokia-n-gage-rom-payload-usa-europe-demo-21042006/,https://www.romsgames.net/
